hinge2joint,piston_area,accum_volume,accum_P0,fitness,generation
2.9294117647058826,0.27294117647058824,0.3388627450980392,5.894117647058824,[4.36734142e+08],0
1.8588235294117648,0.30470588235294116,5.741607843137254,4.752941176470588,[4.26609437e+09],0
1.4000000000000001,0.8588235294117647,0.36235294117647066,5.870588235294118,inf,0
2.0576470588235294,0.8129411764705883,5.553686274509804,5.752941176470588,inf,0
1.7976470588235294,0.20588235294117646,2.6409019607843134,4.211764705882353,[2.51063022e+08],0
0.2988235294117647,0.17764705882352944,2.4529803921568627,5.694117647058824,[2.17914953e+09],0
1.2776470588235296,0.3788235294117648,0.2683921568627451,4.552941176470588,[1.32540867e+08],0
0.6658823529411764,0.7705882352941176,5.013411764705882,6.0,[1.91557234e+09],0
1.9352941176470588,0.41764705882352937,4.5670980392156855,3.8117647058823527,[5.49255079e+10],0
2.18,0.5094117647058823,0.8086666666666666,5.188235294117647,[3119150.01679635],0
0.9717647058823529,0.16705882352941176,4.144274509803921,4.5058823529411764,[87943356.6887062],0
0.49764705882352933,0.4494117647058824,0.9261176470588236,5.741176470588235,[28475798.56485785],0
3.204705882352941,0.11764705882352941,4.426156862745098,4.988235294117647,[2.8961581e+08],0
2.409411764705882,0.34352941176470586,5.013411764705882,3.1882352941176473,inf,0
2.623529411764706,0.7423529411764707,2.5704313725490193,6.0,inf,0
2.6847058823529415,0.26588235294117646,0.36235294117647066,5.7176470588235295,[4.34451912e+08],0
1.9505882352941177,0.9858823529411764,1.654313725490196,3.4,inf,0
3.2505882352941176,0.8941176470588235,0.4798039215686275,3.9058823529411764,inf,0
2.608235294117647,0.5058823529411764,4.261725490196079,5.070588235294117,[1988427.19259056],0
0.8188235294117646,0.20588235294117646,1.7012941176470588,5.694117647058824,[36738634.88084541],0
0.3905882352941177,0.9894117647058823,0.5267843137254902,4.423529411764706,[1.45106572e+08],0
0.40588235294117647,0.6541176470588236,3.110705882352941,3.2941176470588234,[3.39562238e+08],0
1.7670588235294118,0.2976470588235294,3.6979607843137257,4.811764705882353,[1.85887849e+09],0
2.776470588235294,0.3752941176470589,4.590588235294117,5.376470588235295,[1.54802148e+09],0
1.3847058823529412,0.8552941176470588,5.4362352941176475,3.5294117647058822,[3243639.42921379],0
1.2929411764705883,0.6117647058823529,0.3153725490196079,5.8235294117647065,[5.68871146e+08],0
2.18,0.5094117647058823,0.8086666666666666,5.188235294117647,[3119150.01679635],0
0.23764705882352943,0.4882352941176471,2.6878823529411764,5.023529411764706,[3.64182125e+08],0
2.1341176470588232,0.9752941176470589,5.9295294117647055,4.247058823529412,inf,0
3.5564705882352943,0.8164705882352942,0.2918823529411765,4.247058823529412,inf,0
3.036470588235294,0.7423529411764707,3.2516470588235293,5.4,inf,0
1.1552941176470588,0.6117647058823529,5.31878431372549,3.623529411764706,[2.95582129e+10],0
2.5623529411764707,0.18823529411764706,2.171098039215686,4.070588235294117,[4.89021145e+08],0
3.036470588235294,0.6188235294117648,3.3221176470588234,4.988235294117647,inf,0
2.2105882352941175,0.4952941176470588,2.4059999999999997,5.858823529411765,[13319455.34163272],0
0.11529411764705882,0.6929411764705883,0.6207450980392157,4.341176470588235,[2.79528953e+09],0
0.8952941176470587,0.7776470588235295,3.463058823529412,5.705882352941177,[1.85634972e+09],0
3.831764705882353,0.13176470588235295,5.412745098039216,5.4,[7.42607648e+08],0
1.8894117647058826,0.8164705882352942,1.4898823529411764,5.129411764705882,inf,0
3.4035294117647057,0.7211764705882353,4.5670980392156855,4.588235294117647,inf,0
1.2776470588235296,0.851764705882353,5.671137254901961,5.047058823529412,[7830512.35207721],0
1.2776470588235296,0.3752941176470589,4.96643137254902,4.552941176470588,[1.89699262e+09],0
3.5411764705882356,0.18823529411764706,0.3153725490196079,4.988235294117647,[2.62333931e+08],0
0.9411764705882353,0.76,0.761686274509804,5.047058823529412,[1.41059524e+09],0
1.6294117647058823,0.1988235294117647,5.271803921568627,3.4941176470588236,[6.5265937e+08],0
3.908235294117647,0.4847058823529412,3.627490196078431,5.211764705882353,inf,0
2.7305882352941175,0.9188235294117647,1.654313725490196,4.364705882352942,inf,0
2.0270588235294116,0.1211764705882353,0.8556470588235294,5.576470588235294,[24481147.76210041],0
2.0576470588235294,0.6188235294117648,1.5368627450980392,4.211764705882353,[704513.64887016],0
0.9105882352941176,0.9576470588235294,5.177843137254902,4.0588235294117645,[1.75569442e+10],0
3.7858823529411763,0.43529411764705883,2.5234509803921568,3.635294117647059,inf,0
1.323529411764706,0.29411764705882354,5.060392156862745,4.705882352941177,[6.63492875e+08],0
0.9105882352941176,0.9576470588235294,1.6073333333333333,5.7176470588235295,[8.32435545e+08],0
0.8188235294117646,0.4,4.12078431372549,4.188235294117647,[3.01589439e+08],0
0.3752941176470589,0.9894117647058823,0.5267843137254902,3.6705882352941175,[1.3749557e+08],0
0.9105882352941176,0.7811764705882354,5.412745098039216,5.68235294117647,[2.64102763e+09],0
