capacity,fitness,generation
1176.4705882352941,6.003706171897983,3
1176.4705882352941,6.003706171897983,3
1705.8823529411766,32.436601441682534,3
1176.4705882352941,6.003706171897983,3
1141.1764705882354,5.403441594683858,3
1705.8823529411766,32.436601441682534,3
1882.3529411764707,157.65128326860662,3
1741.1764705882351,39.15672998093814,3
1141.1764705882354,5.403441594683858,3
1741.1764705882351,39.15672998093814,3
1600.0,19.17751123716993,3
4070.5882352941176,4301.345626345803,3
1705.8823529411766,32.436601441682534,3
1741.1764705882351,39.15672998093814,3
1705.8823529411766,32.436601441682534,3
2764.7058823529414,2427.5255107231947,3
1600.0,19.17751123716993,3
1000.0,4.024367999928534,3
1741.1764705882351,39.15672998093814,3
1847.0588235294117,79.86420305407816,3
1141.1764705882354,5.403441594683858,3
1564.7058823529412,16.077058216954605,3
1670.5882352941176,24.10944973703628,3
1882.3529411764707,157.65128326860662,3
2905.8823529411766,2498.6713101404835,3
1176.4705882352941,6.003706171897983,3
1705.8823529411766,32.436601441682534,3
3964.705882352941,2856.440317690584,3
1564.7058823529412,16.077058216954605,3
1600.0,19.17751123716993,4
2905.8823529411766,2498.6713101404835,4
3929.4117647058824,3662.7599203286386,4
1670.5882352941176,24.10944973703628,4
6223.529411764706,14791.771520528651,4
1882.3529411764707,157.65128326860662,4
1705.8823529411766,32.436601441682534,4
1741.1764705882351,39.15672998093814,4
1741.1764705882351,39.15672998093814,4
1176.4705882352941,6.003706171897983,4
1600.0,19.17751123716993,4
1670.5882352941176,24.10944973703628,4
1600.0,19.17751123716993,4
1882.3529411764707,157.65128326860662,4
1035.2941176470588,4.287239254153136,4
1705.8823529411766,32.436601441682534,4
1000.0,4.024367999928534,4
1000.0,4.024367999928534,4
1670.5882352941176,24.10944973703628,4
1564.7058823529412,16.077058216954605,4
1141.1764705882354,5.403441594683858,4
1564.7058823529412,16.077058216954605,4
6188.235294117647,4166.999191365108,4
1141.1764705882354,5.403441594683858,4
1176.4705882352941,6.003706171897983,4
1176.4705882352941,6.003706171897983,4
1176.4705882352941,6.003706171897983,4
1635.2941176470588,21.593004718589807,4
1600.0,19.17751123716993,4
1670.5882352941176,24.10944973703628,4
1741.1764705882351,39.15672998093814,4
1141.1764705882354,5.403441594683858,4
1141.1764705882354,5.403441594683858,5
1176.4705882352941,6.003706171897983,5
1564.7058823529412,16.077058216954605,5
1000.0,4.024367999928534,5
1176.4705882352941,6.003706171897983,5
1600.0,19.17751123716993,5
1600.0,19.17751123716993,5
1141.1764705882354,5.403441594683858,5
1000.0,4.024367999928534,5
6117.64705882353,17753.304246639203,5
1000.0,4.024367999928534,5
1705.8823529411766,32.436601441682534,5
1670.5882352941176,24.10944973703628,5
1670.5882352941176,24.10944973703628,5
1564.7058823529412,16.077058216954605,5
1564.7058823529412,16.077058216954605,5
1600.0,19.17751123716993,5
1000.0,4.024367999928534,5
3964.705882352941,2856.440317690584,5
1176.4705882352941,6.003706171897983,5
1000.0,4.024367999928534,5
4000.0,4832.721775290224,5
1705.8823529411766,32.436601441682534,5
1705.8823529411766,32.436601441682534,5
1670.5882352941176,24.10944973703628,5
1600.0,19.17751123716993,5
2129.4117647058824,763.6194944998597,5
1741.1764705882351,39.15672998093814,5
1882.3529411764707,157.65128326860662,5
1600.0,19.17751123716993,5
1176.4705882352941,6.003706171897983,5
6576.470588235294,6945.2654363288175,5
1635.2941176470588,21.593004718589807,6
1176.4705882352941,6.003706171897983,6
1564.7058823529412,16.077058216954605,6
1670.5882352941176,24.10944973703628,6
1000.0,4.024367999928534,6
5764.705882352941,5378.019666605698,6
1564.7058823529412,16.077058216954605,6
1035.2941176470588,4.287239254153136,6
1035.2941176470588,4.287239254153136,6
1141.1764705882354,5.403441594683858,6
1741.1764705882351,39.15672998093814,6
1176.4705882352941,6.003706171897983,6
1000.0,4.024367999928534,6
1000.0,4.024367999928534,6
1035.2941176470588,4.287239254153136,6
1564.7058823529412,16.077058216954605,6
1741.1764705882351,39.15672998093814,6
1141.1764705882354,5.403441594683858,6
1141.1764705882354,5.403441594683858,6
2270.5882352941176,2971.469793096937,6
1176.4705882352941,6.003706171897983,6
1000.0,4.024367999928534,6
1670.5882352941176,24.10944973703628,6
1000.0,4.024367999928534,6
1600.0,19.17751123716993,6
1600.0,19.17751123716993,6
2164.7058823529414,3183.5470212121677,6
1564.7058823529412,16.077058216954605,6
1705.8823529411766,32.436601441682534,6
1000.0,4.024367999928534,6
1000.0,4.024367999928534,6
1564.7058823529412,16.077058216954605,6
1141.1764705882354,5.403441594683858,7
1035.2941176470588,4.287239254153136,7
1000.0,4.024367999928534,7
1141.1764705882354,5.403441594683858,7
1000.0,4.024367999928534,7
1705.8823529411766,32.436601441682534,7
1000.0,4.024367999928534,7
1000.0,4.024367999928534,7
1176.4705882352941,6.003706171897983,7
1000.0,4.024367999928534,7
3435.294117647059,4010.129877080812,7
1035.2941176470588,4.287239254153136,7
3258.823529411765,3749.987407182976,7
1035.2941176470588,4.287239254153136,7
1000.0,4.024367999928534,7
1000.0,4.024367999928534,7
1000.0,4.024367999928534,7
1000.0,4.024367999928534,7
1141.1764705882354,5.403441594683858,7
1035.2941176470588,4.287239254153136,7
1670.5882352941176,24.10944973703628,7
1141.1764705882354,5.403441594683858,7
2447.0588235294117,5382.697812136516,7
1000.0,4.024367999928534,7
1176.4705882352941,6.003706171897983,7
1000.0,4.024367999928534,7
1000.0,4.024367999928534,7
1564.7058823529412,16.077058216954605,7
1141.1764705882354,5.403441594683858,7
1176.4705882352941,6.003706171897983,7
1141.1764705882354,5.403441594683858,7
1600.0,19.17751123716993,7
1035.2941176470588,4.287239254153136,8
3258.823529411765,3749.987407182976,8
1000.0,4.024367999928534,8
1141.1764705882354,5.403441594683858,8
1000.0,4.024367999928534,8
1176.4705882352941,6.003706171897983,8
1070.5882352941176,4.600656093703514,8
1176.4705882352941,6.003706171897983,8
1035.2941176470588,4.287239254153136,8
1000.0,4.024367999928534,8
1000.0,4.024367999928534,8
1000.0,4.024367999928534,8
1000.0,4.024367999928534,8
1000.0,4.024367999928534,8
1000.0,4.024367999928534,8
1000.0,4.024367999928534,8
1000.0,4.024367999928534,8
1000.0,4.024367999928534,8
1000.0,4.024367999928534,8
1705.8823529411766,32.436601441682534,8
1141.1764705882354,5.403441594683858,8
1000.0,4.024367999928534,8
1141.1764705882354,5.403441594683858,8
1000.0,4.024367999928534,8
1000.0,4.024367999928534,8
1000.0,4.024367999928534,8
1000.0,4.024367999928534,8
1141.1764705882354,5.403441594683858,8
1000.0,4.024367999928534,8
1000.0,4.024367999928534,8
1000.0,4.024367999928534,8
1035.2941176470588,4.287239254153136,8
1000.0,4.024367999928534,9
1000.0,4.024367999928534,9
1070.5882352941176,4.600656093703514,9
2129.4117647058824,763.6194944998597,9
1000.0,4.024367999928534,9
1000.0,4.024367999928534,9
1000.0,4.024367999928534,9
1000.0,4.024367999928534,9
1000.0,4.024367999928534,9
1000.0,4.024367999928534,9
1000.0,4.024367999928534,9
1070.5882352941176,4.600656093703514,9
1000.0,4.024367999928534,9
1000.0,4.024367999928534,9
1000.0,4.024367999928534,9
5517.64705882353,5880.73257145777,9
1000.0,4.024367999928534,9
1000.0,4.024367999928534,9
1000.0,4.024367999928534,9
1000.0,4.024367999928534,9
1035.2941176470588,4.287239254153136,9
1000.0,4.024367999928534,9
5552.941176470588,6408.671505177863,9
1000.0,4.024367999928534,9
1000.0,4.024367999928534,9
5517.64705882353,5880.73257145777,9
1070.5882352941176,4.600656093703514,9
1282.3529411764707,7.402270579089838,9
1000.0,4.024367999928534,9
1000.0,4.024367999928534,9
1000.0,4.024367999928534,9
1035.2941176470588,4.287239254153136,9
4035.294117647059,4175.4670473287615,9
5552.941176470588,6408.671505177863,9
9576.470588235294,20019.66790751742,9
8129.411764705882,4736.584227279557,9
2517.6470588235297,2557.1036501976464,9
5694.117647058823,4193.0037105279025,9
1000.0,4.024367999928534,9
3858.823529411765,4794.209248183667,9
5058.823529411765,4558.8594913299985,9
7070.588235294118,8696.251514736736,9
6682.35294117647,11878.161030101075,9
6647.058823529412,16797.334121875585,9
3964.705882352941,2856.440317690584,9
6082.35294117647,5763.290095890243,9
1388.235294117647,9.689971291599207,9
9047.058823529413,15344.704359485535,9
2976.470588235294,4675.183406904319,9
9117.64705882353,14516.334531661469,9
6294.117647058823,19287.884340208187,9
8694.117647058823,16394.273816262536,9
2976.470588235294,4675.183406904319,9
8200.0,4345.922376670158,9
9470.588235294117,22551.533276466056,9
6752.941176470588,20412.866009065852,9
8058.823529411765,4791.5771526055205,10
3117.6470588235293,5673.342784816511,10
1000.0,4.024367999928534,10
1000.0,4.024367999928534,10
7776.470588235294,9433.442787504382,10
5517.64705882353,5880.73257145777,10
5058.823529411765,4558.8594913299985,10
3858.823529411765,4794.209248183667,10
8129.411764705882,4736.584227279557,10
8129.411764705882,4736.584227279557,10
6082.35294117647,5763.290095890243,10
1000.0,4.024367999928534,10
1423.5294117647059,10.32313595314939,10
7776.470588235294,9433.442787504382,10
5552.941176470588,6408.671505177863,10
1141.1764705882354,5.403441594683858,10
1423.5294117647059,10.32313595314939,10
5517.64705882353,5880.73257145777,10
2270.5882352941176,2971.469793096937,10
9752.941176470587,53567.99062262667,10
2976.470588235294,4675.183406904319,10
1000.0,4.024367999928534,10
3964.705882352941,2856.440317690584,10
1141.1764705882354,5.403441594683858,10
2376.470588235294,2721.942650089739,10
5905.882352941177,3769.2635467986406,10
5694.117647058823,4193.0037105279025,10
2976.470588235294,4675.183406904319,10
2517.6470588235297,2557.1036501976464,10
5058.823529411765,4558.8594913299985,10
1000.0,4.024367999928534,10
1000.0,4.024367999928534,10
1000.0,4.024367999928534,11
1000.0,4.024367999928534,11
1564.7058823529412,16.077058216954605,11
2411.764705882353,18456.944190399423,11
1000.0,4.024367999928534,11
9752.941176470587,53567.99062262667,11
3858.823529411765,4794.209248183667,11
2376.470588235294,2721.942650089739,11
1000.0,4.024367999928534,11
1141.1764705882354,5.403441594683858,11
1000.0,4.024367999928534,11
2270.5882352941176,2971.469793096937,11
5694.117647058823,4193.0037105279025,11
3964.705882352941,2856.440317690584,11
1423.5294117647059,10.32313595314939,11
2235.2941176470586,3937.1749784478748,11
4494.117647058823,4474.943310474937,11
1564.7058823529412,16.077058216954605,11
2552.9411764705883,3666.7927621766567,11
1423.5294117647059,10.32313595314939,11
5552.941176470588,6408.671505177863,11
1423.5294117647059,10.32313595314939,11
7494.117647058823,12271.762132649956,11
1141.1764705882354,5.403441594683858,11
1176.4705882352941,6.003706171897983,11
2482.3529411764703,3820.266342816723,11
1000.0,4.024367999928534,11
2517.6470588235297,2557.1036501976464,11
1000.0,4.024367999928534,11
1000.0,4.024367999928534,11
5941.176470588235,7124.875486464971,11
2305.8823529411766,9236.86194180437,11
2235.2941176470586,3937.1749784478748,12
1141.1764705882354,5.403441594683858,12
2552.9411764705883,3666.7927621766567,12
1423.5294117647059,10.32313595314939,12
2270.5882352941176,2971.469793096937,12
1000.0,4.024367999928534,12
1141.1764705882354,5.403441594683858,12
1035.2941176470588,4.287239254153136,12
2129.4117647058824,763.6194944998597,12
1811.764705882353,70.52151937623691,12
2129.4117647058824,763.6194944998597,12
1352.9411764705883,8.903059564113464,12
1000.0,4.024367999928534,12
1000.0,4.024367999928534,12
1141.1764705882354,5.403441594683858,12
1000.0,4.024367999928534,12
2411.764705882353,18456.944190399423,12
1000.0,4.024367999928534,12
1000.0,4.024367999928534,12
1000.0,4.024367999928534,12
1141.1764705882354,5.403441594683858,12
1000.0,4.024367999928534,12
1000.0,4.024367999928534,12
1000.0,4.024367999928534,12
5694.117647058823,4193.0037105279025,12
3964.705882352941,2856.440317690584,12
2305.8823529411766,9236.86194180437,12
5552.941176470588,6408.671505177863,12
3858.823529411765,4794.209248183667,12
1141.1764705882354,5.403441594683858,12
3294.1176470588234,3000.3187865694604,12
1000.0,4.024367999928534,12
1141.1764705882354,5.403441594683858,13
1141.1764705882354,5.403441594683858,13
3823.529411764706,3639.539311711769,13
1141.1764705882354,5.403441594683858,13
1176.4705882352941,6.003706171897983,13
1000.0,4.024367999928534,13
1282.3529411764707,7.402270579089838,13
1000.0,4.024367999928534,13
1000.0,4.024367999928534,13
2129.4117647058824,763.6194944998597,13
2129.4117647058824,763.6194944998597,13
1000.0,4.024367999928534,13
1000.0,4.024367999928534,13
1141.1764705882354,5.403441594683858,13
1000.0,4.024367999928534,13
3400.0,7103.936324520941,13
1000.0,4.024367999928534,13
1282.3529411764707,7.402270579089838,13
1000.0,4.024367999928534,13
2129.4117647058824,763.6194944998597,13
1000.0,4.024367999928534,13
1000.0,4.024367999928534,13
5941.176470588235,7124.875486464971,13
1000.0,4.024367999928534,13
1000.0,4.024367999928534,13
1000.0,4.024367999928534,13
1035.2941176470588,4.287239254153136,13
3823.529411764706,3639.539311711769,13
1000.0,4.024367999928534,13
1000.0,4.024367999928534,13
1000.0,4.024367999928534,13
1035.2941176470588,4.287239254153136,13
1000.0,4.024367999928534,14
1000.0,4.024367999928534,14
1000.0,4.024367999928534,14
1000.0,4.024367999928534,14
1000.0,4.024367999928534,14
1000.0,4.024367999928534,14
1035.2941176470588,4.287239254153136,14
1000.0,4.024367999928534,14
3435.294117647059,4010.129877080812,14
1000.0,4.024367999928534,14
1564.7058823529412,16.077058216954605,14
3258.823529411765,3749.987407182976,14
1000.0,4.024367999928534,14
1000.0,4.024367999928534,14
1141.1764705882354,5.403441594683858,14
1000.0,4.024367999928534,14
1317.6470588235293,8.33654387199554,14
1000.0,4.024367999928534,14
1000.0,4.024367999928534,14
1000.0,4.024367999928534,14
1000.0,4.024367999928534,14
1141.1764705882354,5.403441594683858,14
1000.0,4.024367999928534,14
1000.0,4.024367999928534,14
1000.0,4.024367999928534,14
1000.0,4.024367999928534,14
1000.0,4.024367999928534,14
1141.1764705882354,5.403441594683858,14
1282.3529411764707,7.402270579089838,14
1000.0,4.024367999928534,14
1000.0,4.024367999928534,14
1035.2941176470588,4.287239254153136,14
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1141.1764705882354,5.403441594683858,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1600.0,19.17751123716993,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1035.2941176470588,4.287239254153136,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,15
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
2129.4117647058824,763.6194944998597,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
5517.64705882353,5880.73257145777,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,16
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1564.7058823529412,16.077058216954605,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,17
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
3400.0,7103.936324520941,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
3611.764705882353,13180.01330401197,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1141.1764705882354,5.403441594683858,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
4388.235294117647,3631.810138858835,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1000.0,4.024367999928534,18
1600.0,19.17751123716993,18
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
3400.0,7103.936324520941,19
2976.470588235294,4675.183406904319,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
2341.176470588235,2181.188132708079,19
4388.235294117647,3631.810138858835,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
1317.6470588235293,8.33654387199554,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
1282.3529411764707,7.402270579089838,19
1000.0,4.024367999928534,19
1423.5294117647059,10.32313595314939,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
1000.0,4.024367999928534,19
4388.235294117647,3631.810138858835,19
9152.941176470587,20642.463633808664,19
7458.823529411765,12354.470312940548,19
3152.9411764705883,5710.999886416226,19
2376.470588235294,2721.942650089739,19
2976.470588235294,4675.183406904319,19
2870.5882352941176,5066.8773759367205,19
2905.8823529411766,2498.6713101404835,19
5129.411764705882,5894.749468882863,19
10000.0,42681.152680530286,19
2905.8823529411766,2498.6713101404835,19
3152.9411764705883,5710.999886416226,19
4952.941176470588,7606.4675722958955,19
3329.4117647058824,3386.685900279044,19
4811.764705882353,5570.911555259734,19
4847.058823529412,4130.514365788157,19
7882.35294117647,10299.96451387214,19
4988.235294117647,11187.82036278437,19
9717.64705882353,15168.120341921614,19
4600.0,9432.527202192981,19
2376.470588235294,2721.942650089739,19
6541.176470588235,2940.274372369755,19
7529.411764705882,9715.757478617403,19
7000.0,5839.024519775583,19
3117.6470588235293,5673.342784816511,20
3011.764705882353,5761.1862743814,20
1000.0,4.024367999928534,20
4600.0,9432.527202192981,20
3152.9411764705883,5710.999886416226,20
1000.0,4.024367999928534,20
1000.0,4.024367999928534,20
1000.0,4.024367999928534,20
7000.0,5839.024519775583,20
3329.4117647058824,3386.685900279044,20
1070.5882352941176,4.600656093703514,20
5800.0,6436.084336519459,20
1000.0,4.024367999928534,20
1000.0,4.024367999928534,20
3329.4117647058824,3386.685900279044,20
1000.0,4.024367999928534,20
1000.0,4.024367999928534,20
1000.0,4.024367999928534,20
4988.235294117647,11187.82036278437,20
1000.0,4.024367999928534,20
3329.4117647058824,3386.685900279044,20
1000.0,4.024367999928534,20
1000.0,4.024367999928534,20
1000.0,4.024367999928534,20
1458.8235294117646,11.608861817863442,20
4388.235294117647,3631.810138858835,20
6894.117647058823,5144.776454301287,20
4952.941176470588,7606.4675722958955,20
1000.0,4.024367999928534,20
1000.0,4.024367999928534,20
1000.0,4.024367999928534,20
1000.0,4.024367999928534,20
1070.5882352941176,4.600656093703514,21
1000.0,4.024367999928534,21
1000.0,4.024367999928534,21
1070.5882352941176,4.600656093703514,21
1000.0,4.024367999928534,21
3117.6470588235293,5673.342784816511,21
1000.0,4.024367999928534,21
1000.0,4.024367999928534,21
1000.0,4.024367999928534,21
1000.0,4.024367999928534,21
3258.823529411765,3749.987407182976,21
1070.5882352941176,4.600656093703514,21
1000.0,4.024367999928534,21
3329.4117647058824,3386.685900279044,21
1000.0,4.024367999928534,21
1000.0,4.024367999928534,21
1000.0,4.024367999928534,21
1000.0,4.024367999928534,21
1000.0,4.024367999928534,21
1000.0,4.024367999928534,21
3329.4117647058824,3386.685900279044,21
1000.0,4.024367999928534,21
1000.0,4.024367999928534,21
1000.0,4.024367999928534,21
1176.4705882352941,6.003706171897983,21
1000.0,4.024367999928534,21
1000.0,4.024367999928534,21
1000.0,4.024367999928534,21
1000.0,4.024367999928534,21
6752.941176470588,20412.866009065852,21
1000.0,4.024367999928534,21
1000.0,4.024367999928534,21
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
2235.2941176470586,3937.1749784478748,22
7776.470588235294,9433.442787504382,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
5517.64705882353,5880.73257145777,22
1000.0,4.024367999928534,22
1035.2941176470588,4.287239254153136,22
1000.0,4.024367999928534,22
2411.764705882353,18456.944190399423,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
1035.2941176470588,4.287239254153136,22
1000.0,4.024367999928534,22
2200.0,2152.6950368630696,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,22
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1070.5882352941176,4.600656093703514,23
1000.0,4.024367999928534,23
5517.64705882353,5880.73257145777,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
3258.823529411765,3749.987407182976,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,23
1000.0,4.024367999928534,24
1000.0,4.024367999928534,24
1000.0,4.024367999928534,24
1000.0,4.024367999928534,24
1000.0,4.024367999928534,24
1000.0,4.024367999928534,24
1000.0,4.024367999928534,24
1000.0,4.024367999928534,24
3258.823529411765,3749.987407182976,24
1000.0,4.024367999928534,24
1000.0,4.024367999928534,24
1000.0,4.024367999928534,24
